,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Geographic Area,City,Median Income
26336,26336,26336,26336,26336,UT,East Carbon-Sunnyside city,31488
26337,26337,26337,26337,26337,UT,Echo CDP,42344
26338,26338,26338,26338,26338,UT,Eden CDP,68854
26339,26339,26339,26339,26339,UT,Elberta CDP,(X)
26340,26340,26340,26340,26340,UT,Elk Ridge city,84712
26341,26341,26341,26341,26341,UT,Elmo town,39712
26342,26342,26342,26342,26342,UT,Elsinore town,36583
26343,26343,26343,26343,26343,UT,Elwood town,71167
26344,26344,26344,26344,26344,UT,Emery town,40536
26345,26345,26345,26345,26345,UT,Emigration Canyon CDP,170313
26346,26346,26346,26346,26346,UT,Enoch city,52088
26347,26347,26347,26347,26347,UT,Enterprise CDP,87292
26348,26348,26348,26348,26348,UT,Enterprise city,57583
26349,26349,26349,26349,26349,UT,Ephraim city,39392
26350,26350,26350,26350,26350,UT,Erda CDP,72344
26351,26351,26351,26351,26351,UT,Escalante city,35227
26352,26352,26352,26352,26352,UT,Eureka city,45417
26353,26353,26353,26353,26353,UT,Fairfield town,81094
26354,26354,26354,26354,26354,UT,Fairview city,59821
26355,26355,26355,26355,26355,UT,Farmington city,92363
26356,26356,26356,26356,26356,UT,Farr West city,83462
26357,26357,26357,26357,26357,UT,Fayette town,73000
26358,26358,26358,26358,26358,UT,Ferron city,50313
26359,26359,26359,26359,26359,UT,Fielding town,50909
26360,26360,26360,26360,26360,UT,Fillmore city,41563
26361,26361,26361,26361,26361,UT,Flaming Gorge CDP,66250
26362,26362,26362,26362,26362,UT,Fort Duchesne CDP,44167
26363,26363,26363,26363,26363,UT,Fountain Green city,47969
26364,26364,26364,26364,26364,UT,Francis town,74306
26365,26365,26365,26365,26365,UT,Fremont CDP,(X)
26366,26366,26366,26366,26366,UT,Fruit Heights city,103849
26367,26367,26367,26367,26367,UT,Garden CDP,(X)
26368,26368,26368,26368,26368,UT,Garden City town,37708
26369,26369,26369,26369,26369,UT,Garland city,51667
26370,26370,26370,26370,26370,UT,Genola town,55250
26371,26371,26371,26371,26371,UT,Glendale town,33500
26372,26372,26372,26372,26372,UT,Glenwood town,68869
26373,26373,26373,26373,26373,UT,Goshen town,56125
26374,26374,26374,26374,26374,UT,Granite CDP,104583
26375,26375,26375,26375,26375,UT,Grantsville city,58802
26376,26376,26376,26376,26376,UT,Green River city,41786
26377,26377,26377,26377,26377,UT,Gunnison city,54821
26378,26378,26378,26378,26378,UT,Halchita CDP,24375
26379,26379,26379,26379,26379,UT,Halls Crossing CDP,-
26380,26380,26380,26380,26380,UT,Hanksville town,35625
26381,26381,26381,26381,26381,UT,Harrisville city,59307
26382,26382,26382,26382,26382,UT,Hatch town,47500
26383,26383,26383,26383,26383,UT,Heber city,60171
26384,26384,26384,26384,26384,UT,Helper city,48256
26385,26385,26385,26385,26385,UT,Henefer town,53516
26386,26386,26386,26386,26386,UT,Henrieville town,46250
26387,26387,26387,26387,26387,UT,Herriman city,76908
26388,26388,26388,26388,26388,UT,Hideout town,46146
26389,26389,26389,26389,26389,UT,Highland city,116971
26390,26390,26390,26390,26390,UT,Hildale city,45375
26391,26391,26391,26391,26391,UT,Hinckley town,52188
26392,26392,26392,26392,26392,UT,Holden town,45714
26393,26393,26393,26393,26393,UT,Holladay city,75690
26394,26394,26394,26394,26394,UT,Honeyville city,56000
26395,26395,26395,26395,26395,UT,Hooper city,87965
26396,26396,26396,26396,26396,UT,Howell town,46250
26397,26397,26397,26397,26397,UT,Hoytsville CDP,55208
26398,26398,26398,26398,26398,UT,Huntington city,49620
26399,26399,26399,26399,26399,UT,Huntsville town,65625
26400,26400,26400,26400,26400,UT,Hurricane city,44715
26401,26401,26401,26401,26401,UT,Hyde Park city,73605
26402,26402,26402,26402,26402,UT,Hyrum city,54417
26403,26403,26403,26403,26403,UT,Independence town,(X)
26404,26404,26404,26404,26404,UT,Ivins city,52920
26405,26405,26405,26405,26405,UT,Jensen CDP,67308
26406,26406,26406,26406,26406,UT,Joseph town,42083
26407,26407,26407,26407,26407,UT,Junction town,36875
26408,26408,26408,26408,26408,UT,Kamas city,57548
26409,26409,26409,26409,26409,UT,Kanab city,54185
26410,26410,26410,26410,26410,UT,Kanarraville town,56563
26411,26411,26411,26411,26411,UT,Kanosh town,46250
26412,26412,26412,26412,26412,UT,Kaysville city,85139
26413,26413,26413,26413,26413,UT,Kearns CDP,56979
26414,26414,26414,26414,26414,UT,Kenilworth CDP,(X)
26415,26415,26415,26415,26415,UT,Kingston town,41750
26416,26416,26416,26416,26416,UT,Koosharem town,46250
26417,26417,26417,26417,26417,UT,Lake Shore CDP,69231
26418,26418,26418,26418,26418,UT,Laketown town,66667
26419,26419,26419,26419,26419,UT,La Sal CDP,(X)
26420,26420,26420,26420,26420,UT,La Verkin city,41442
26421,26421,26421,26421,26421,UT,Layton city,69408
26422,26422,26422,26422,26422,UT,Leamington town,75625
26423,26423,26423,26423,26423,UT,Leeds town,55083
26424,26424,26424,26424,26424,UT,Lehi city,77662
26425,26425,26425,26425,26425,UT,Levan town,48676
26426,26426,26426,26426,26426,UT,Lewiston city,47900
26427,26427,26427,26427,26427,UT,Liberty CDP,76016
26428,26428,26428,26428,26428,UT,Lindon city,86495
26429,26429,26429,26429,26429,UT,Loa town,38750
26430,26430,26430,26430,26430,UT,Logan city,36032
26431,26431,26431,26431,26431,UT,Lyman town,42083
26432,26432,26432,26432,26432,UT,Lynndyl town,68750
26433,26433,26433,26433,26433,UT,Maeser CDP,66372
26434,26434,26434,26434,26434,UT,Magna CDP,55786
26435,26435,26435,26435,26435,UT,Manila town,40000
26436,26436,26436,26436,26436,UT,Manti city,45556
26437,26437,26437,26437,26437,UT,Mantua town,71563
26438,26438,26438,26438,26438,UT,Mapleton city,93571
26439,26439,26439,26439,26439,UT,Marion CDP,71250
26440,26440,26440,26440,26440,UT,Marriott-Slaterville city,73750
26441,26441,26441,26441,26441,UT,Marysvale town,28162
26442,26442,26442,26442,26442,UT,Mayfield town,60139
26443,26443,26443,26443,26443,UT,Meadow town,56786
26444,26444,26444,26444,26444,UT,Mendon city,80870
26445,26445,26445,26445,26445,UT,Mexican Hat CDP,-
26446,26446,26446,26446,26446,UT,Midvale city,50614
26447,26447,26447,26447,26447,UT,Midway city,77273
26448,26448,26448,26448,26448,UT,Milford city,51786
26449,26449,26449,26449,26449,UT,Millcreek CDP,57672
26450,26450,26450,26450,26450,UT,Millville city,78500
26451,26451,26451,26451,26451,UT,Minersville town,56000
26452,26452,26452,26452,26452,UT,Moab city,40497
26453,26453,26453,26453,26453,UT,Mona city,69010
26454,26454,26454,26454,26454,UT,Monroe city,48517
26455,26455,26455,26455,26455,UT,Montezuma Creek CDP,16705
26456,26456,26456,26456,26456,UT,Monticello city,49803
26457,26457,26457,26457,26457,UT,Morgan city,70603
26458,26458,26458,26458,26458,UT,Moroni city,45893
26459,26459,26459,26459,26459,UT,Mountain Green CDP,102107
26460,26460,26460,26460,26460,UT,Mount Pleasant city,51071
26461,26461,26461,26461,26461,UT,Murray city,54685
26462,26462,26462,26462,26462,UT,Myton city,43611
26463,26463,26463,26463,26463,UT,Naples city,76000
26464,26464,26464,26464,26464,UT,Navajo Mountain CDP,24107
26465,26465,26465,26465,26465,UT,Neola CDP,70000
26466,26466,26466,26466,26466,UT,Nephi city,53102
26467,26467,26467,26467,26467,UT,Newcastle CDP,65324
26468,26468,26468,26468,26468,UT,New Harmony town,61875
26469,26469,26469,26469,26469,UT,Newton town,58250
26470,26470,26470,26470,26470,UT,Nibley city,73958
26471,26471,26471,26471,26471,UT,North Logan city,64571
26472,26472,26472,26472,26472,UT,North Ogden city,75375
26473,26473,26473,26473,26473,UT,North Salt Lake city,71421
26474,26474,26474,26474,26474,UT,Oak City town,64792
26475,26475,26475,26475,26475,UT,Oakley city,73793
26476,26476,26476,26476,26476,UT,Oasis CDP,-
26477,26477,26477,26477,26477,UT,Ogden city,41036
26478,26478,26478,26478,26478,UT,Oljato-Monument Valley CDP,32250
26479,26479,26479,26479,26479,UT,Ophir town,(X)
26480,26480,26480,26480,26480,UT,Orangeville city,50833
26481,26481,26481,26481,26481,UT,Orderville town,53352
26482,26482,26482,26482,26482,UT,Orem city,55166
26483,26483,26483,26483,26483,UT,Palmyra CDP,71667
26484,26484,26484,26484,26484,UT,Panguitch city,40833
26485,26485,26485,26485,26485,UT,Paradise town,64931
26486,26486,26486,26486,26486,UT,Paragonah town,50156
26487,26487,26487,26487,26487,UT,Park City city,105102
26488,26488,26488,26488,26488,UT,Parowan city,36209
26489,26489,26489,26489,26489,UT,Payson city,60048
26490,26490,26490,26490,26490,UT,Peoa CDP,58646
26491,26491,26491,26491,26491,UT,Perry city,79650
26492,26492,26492,26492,26492,UT,Peter CDP,66715
26493,26493,26493,26493,26493,UT,Pine Valley CDP,(X)
26494,26494,26494,26494,26494,UT,Plain City city,81027
26495,26495,26495,26495,26495,UT,Pleasant Grove city,62343
26496,26496,26496,26496,26496,UT,Pleasant View city,83417
26497,26497,26497,26497,26497,UT,Plymouth town,54531
26498,26498,26498,26498,26498,UT,Portage town,47500
26499,26499,26499,26499,26499,UT,Price city,44070
26500,26500,26500,26500,26500,UT,Providence city,62335
26501,26501,26501,26501,26501,UT,Provo city,41291
26502,26502,26502,26502,26502,UT,Randlett CDP,(X)
26503,26503,26503,26503,26503,UT,Randolph town,54375
26504,26504,26504,26504,26504,UT,Redmond town,51058
26505,26505,26505,26505,26505,UT,Richfield city,40500
26506,26506,26506,26506,26506,UT,Richmond city,57500
26507,26507,26507,26507,26507,UT,Riverdale city,56076
26508,26508,26508,26508,26508,UT,River Heights city,68516
26509,26509,26509,26509,26509,UT,Riverside CDP,62772
26510,26510,26510,26510,26510,UT,Riverton city,85207
26511,26511,26511,26511,26511,UT,Rockville town,50000
26512,26512,26512,26512,26512,UT,Rocky Ridge town,53036
26513,26513,26513,26513,26513,UT,Roosevelt city,62351
26514,26514,26514,26514,26514,UT,Roy city,62598
26515,26515,26515,26515,26515,UT,Rush Valley town,63750
26516,26516,26516,26516,26516,UT,St. George city,49614
26517,26517,26517,26517,26517,UT,Salem city,76909
26518,26518,26518,26518,26518,UT,Salina city,46328
26519,26519,26519,26519,26519,UT,Salt Lake City city,47243
26520,26520,26520,26520,26520,UT,Samak CDP,58942
26521,26521,26521,26521,26521,UT,Sandy city,79491
26522,26522,26522,26522,26522,UT,Santa Clara city,67776
26523,26523,26523,26523,26523,UT,Santaquin city,63938
26524,26524,26524,26524,26524,UT,Saratoga Springs city,80389
26525,26525,26525,26525,26525,UT,Scipio town,60000
26526,26526,26526,26526,26526,UT,Scofield town,86250
26527,26527,26527,26527,26527,UT,Sigurd town,51250
26528,26528,26528,26528,26528,UT,Silver Summit CDP,133068
26529,26529,26529,26529,26529,UT,Smithfield city,57593
26530,26530,26530,26530,26530,UT,Snowville town,51875
26531,26531,26531,26531,26531,UT,Snyderville CDP,100477
26532,26532,26532,26532,26532,UT,South Jordan city,94183
26533,26533,26533,26533,26533,UT,South Ogden city,55605
26534,26534,26534,26534,26534,UT,South Salt Lake city,37083
26535,26535,26535,26535,26535,UT,South Weber city,86250
26536,26536,26536,26536,26536,UT,South Willard CDP,84050
26537,26537,26537,26537,26537,UT,Spanish Fork city,65294
26538,26538,26538,26538,26538,UT,Spanish Valley CDP,(X)
26539,26539,26539,26539,26539,UT,Spring City city,52685
26540,26540,26540,26540,26540,UT,Springdale town,50078
26541,26541,26541,26541,26541,UT,Spring Glen CDP,44526
26542,26542,26542,26542,26542,UT,Spring Lake CDP,40208
26543,26543,26543,26543,26543,UT,Springville city,58880
26544,26544,26544,26544,26544,UT,Stansbury Park CDP,82097
26545,26545,26545,26545,26545,UT,Sterling town,52500
26546,26546,26546,26546,26546,UT,Stockton town,63750
26547,26547,26547,26547,26547,UT,Summit CDP,(X)
26548,26548,26548,26548,26548,UT,Summit Park CDP,117286
26549,26549,26549,26549,26549,UT,Sunset city,47321
26550,26550,26550,26550,26550,UT,Sutherland CDP,63606
26551,26551,26551,26551,26551,UT,Syracuse city,86869
26552,26552,26552,26552,26552,UT,Tabiona town,39167
26553,26553,26553,26553,26553,UT,Taylorsville city,58524
26554,26554,26554,26554,26554,UT,Teasdale CDP,26989
26555,26555,26555,26555,26555,UT,Thatcher CDP,66964
26556,26556,26556,26556,26556,UT,Thompson Springs CDP,-
26557,26557,26557,26557,26557,UT,Timber Lakes CDP,32171
26558,26558,26558,26558,26558,UT,Tooele city,57390
26559,26559,26559,26559,26559,UT,Toquerville city,65909
26560,26560,26560,26560,26560,UT,Torrey town,42500
26561,26561,26561,26561,26561,UT,Tremonton city,45116
26562,26562,26562,26562,26562,UT,Trenton town,51094
26563,26563,26563,26563,26563,UT,Tropic town,47031
26564,26564,26564,26564,26564,UT,Tselakai Dezza CDP,61667
26565,26565,26565,26565,26565,UT,Uintah town,70682
26566,26566,26566,26566,26566,UT,Vernal city,56563
26567,26567,26567,26567,26567,UT,Vernon town,45500
26568,26568,26568,26568,26568,UT,Veyo CDP,53450
26569,26569,26569,26569,26569,UT,Vineyard town,100000
26570,26570,26570,26570,26570,UT,Virgin town,47500
26571,26571,26571,26571,26571,UT,Wales town,46250
26572,26572,26572,26572,26572,UT,Wallsburg town,84583
26573,26573,26573,26573,26573,UT,Wanship CDP,(X)
26574,26574,26574,26574,26574,UT,Washington city,52885
26575,26575,26575,26575,26575,UT,Washington Terrace city,44188
26576,26576,26576,26576,26576,UT,Wellington city,42589
26577,26577,26577,26577,26577,UT,Wellsville city,66767
26578,26578,26578,26578,26578,UT,Wendover city,28106
26579,26579,26579,26579,26579,UT,West Bountiful city,82373
26580,26580,26580,26580,26580,UT,West Haven city,72000
26581,26581,26581,26581,26581,UT,West Jordan city,68442
26582,26582,26582,26582,26582,UT,West Mountain CDP,89750
26583,26583,26583,26583,26583,UT,West Point city,75742
26584,26584,26584,26584,26584,UT,West Valley City city,52534
26585,26585,26585,26585,26585,UT,West Wood CDP,88438
26586,26586,26586,26586,26586,UT,White City CDP,59495
26587,26587,26587,26587,26587,UT,White Mesa CDP,(X)
26588,26588,26588,26588,26588,UT,Whiterocks CDP,26250
26589,26589,26589,26589,26589,UT,Willard city,67857
26590,26590,26590,26590,26590,UT,Wolf Creek CDP,76287
26591,26591,26591,26591,26591,UT,Woodland CDP,73250
26592,26592,26592,26592,26592,UT,Woodland Hills city,96250
26593,26593,26593,26593,26593,UT,Woodruff town,68214
26594,26594,26594,26594,26594,UT,Woods Cross city,69814
26595,26595,26595,26595,26595,VT,Albany village,51563
26596,26596,26596,26596,26596,VT,Alburgh village,44375
26597,26597,26597,26597,26597,VT,Arlington CDP,48553
26598,26598,26598,26598,26598,VT,Ascutney CDP,36806
26599,26599,26599,26599,26599,VT,Barnet CDP,62361
26600,26600,26600,26600,26600,VT,Barre city,41156
26601,26601,26601,26601,26601,VT,Barton village,26719
26602,26602,26602,26602,26602,VT,Beecher Falls CDP,30313
26603,26603,26603,26603,26603,VT,Bellows Falls village,32330
26604,26604,26604,26604,26604,VT,Bennington CDP,36322
26605,26605,26605,26605,26605,VT,Benson CDP,27188
26606,26606,26606,26606,26606,VT,Bethel CDP,49750
26607,26607,26607,26607,26607,VT,Bradford CDP,40750
26608,26608,26608,26608,26608,VT,Brandon CDP,45804
26609,26609,26609,26609,26609,VT,Brattleboro CDP,51472
26610,26610,26610,26610,26610,VT,Bristol CDP,41833
26611,26611,26611,26611,26611,VT,Burlington city,44671
26612,26612,26612,26612,26612,VT,Cabot CDP,34167
26613,26613,26613,26613,26613,VT,Cambridge village,53750
26614,26614,26614,26614,26614,VT,Canaan CDP,34464
26615,26615,26615,26615,26615,VT,Castleton CDP,(X)
26616,26616,26616,26616,26616,VT,Cavendish CDP,43375
26617,26617,26617,26617,26617,VT,Chelsea CDP,31953
26618,26618,26618,26618,26618,VT,Chester CDP,29022
26619,26619,26619,26619,26619,VT,Concord CDP,36731
26620,26620,26620,26620,26620,VT,Coventry CDP,36875
26621,26621,26621,26621,26621,VT,Danville CDP,70500
26622,26622,26622,26622,26622,VT,Derby Center village,33125
26623,26623,26623,26623,26623,VT,Derby Line village,53359
26624,26624,26624,26624,26624,VT,Dorset CDP,69022
26625,26625,26625,26625,26625,VT,East Barre CDP,97614
26626,26626,26626,26626,26626,VT,East Burke CDP,83611
26627,26627,26627,26627,26627,VT,East Middlebury CDP,59306
26628,26628,26628,26628,26628,VT,East Montpelier CDP,(X)
26629,26629,26629,26629,26629,VT,Enosburg Falls village,39306
26630,26630,26630,26630,26630,VT,Essex Junction village,64303
26631,26631,26631,26631,26631,VT,Fairfax CDP,54375
26632,26632,26632,26632,26632,VT,Fair Haven CDP,39583
26633,26633,26633,26633,26633,VT,Fairlee CDP,56750
26634,26634,26634,26634,26634,VT,Glover CDP,40000
26635,26635,26635,26635,26635,VT,Graniteville CDP,40179
26636,26636,26636,26636,26636,VT,Greensboro CDP,53750
26637,26637,26637,26637,26637,VT,Greensboro Bend CDP,43333
26638,26638,26638,26638,26638,VT,Groton CDP,39107
26639,26639,26639,26639,26639,VT,Hardwick CDP,31890
26640,26640,26640,26640,26640,VT,Hartland CDP,61161
26641,26641,26641,26641,26641,VT,Hinesburg CDP,52250
26642,26642,26642,26642,26642,VT,Hyde Park village,61250
26643,26643,26643,26643,26643,VT,Irasburg CDP,33750
26644,26644,26644,26644,26644,VT,Island Pond CDP,19813
26645,26645,26645,26645,26645,VT,Jacksonville village,48250
26646,26646,26646,26646,26646,VT,Jeffersonville village,51250
26647,26647,26647,26647,26647,VT,Jericho village,88045
26648,26648,26648,26648,26648,VT,Johnson village,32019
26649,26649,26649,26649,26649,VT,Lowell CDP,46250
26650,26650,26650,26650,26650,VT,Ludlow village,36563
26651,26651,26651,26651,26651,VT,Lyndonville village,29792
26652,26652,26652,26652,26652,VT,Manchester village,31103
26653,26653,26653,26653,26653,VT,Manchester Center CDP,46667
26654,26654,26654,26654,26654,VT,Marshfield village,55278
26655,26655,26655,26655,26655,VT,Middlebury CDP,49414
26656,26656,26656,26656,26656,VT,Milton CDP,57581
26657,26657,26657,26657,26657,VT,Montpelier city,61588
26658,26658,26658,26658,26658,VT,Morrisville village,38684
26659,26659,26659,26659,26659,VT,Newbury village,40781
26660,26660,26660,26660,26660,VT,Newfane village,26042
26661,26661,26661,26661,26661,VT,Newport city,30101
26662,26662,26662,26662,26662,VT,Newport Center CDP,39375
26663,26663,26663,26663,26663,VT,North Bennington village,47228
26664,26664,26664,26664,26664,VT,Northfield CDP,56563
26665,26665,26665,26665,26665,VT,North Hartland CDP,51486
26666,26666,26666,26666,26666,VT,North Springfield CDP,14911
26667,26667,26667,26667,26667,VT,North Troy village,43654
26668,26668,26668,26668,26668,VT,North Westminster CDP,(X)
26669,26669,26669,26669,26669,VT,Norwich CDP,99297
26670,26670,26670,26670,26670,VT,Old Bennington village,81250
26671,26671,26671,26671,26671,VT,Orleans village,46806
26672,26672,26672,26672,26672,VT,Perkinsville village,60139
26673,26673,26673,26673,26673,VT,Pittsford CDP,(X)
26674,26674,26674,26674,26674,VT,Plainfield CDP,48125
26675,26675,26675,26675,26675,VT,Poultney village,40735
26676,26676,26676,26676,26676,VT,Proctorsville CDP,46250
26677,26677,26677,26677,26677,VT,Putney CDP,44444
26678,26678,26678,26678,26678,VT,Quechee CDP,73008
26679,26679,26679,26679,26679,VT,Randolph CDP,44853
26680,26680,26680,26680,26680,VT,Readsboro CDP,27917
26681,26681,26681,26681,26681,VT,Richford CDP,30395
26682,26682,26682,26682,26682,VT,Richmond CDP,44688
26683,26683,26683,26683,26683,VT,Rochester CDP,25288
26684,26684,26684,26684,26684,VT,Rutland city,41345
26685,26685,26685,26685,26685,VT,St. Albans city,44013
26686,26686,26686,26686,26686,VT,St. Johnsbury CDP,36693
26687,26687,26687,26687,26687,VT,Saxtons River village,39000
26688,26688,26688,26688,26688,VT,Shelburne CDP,68694
26689,26689,26689,26689,26689,VT,South Barre CDP,55944
26690,26690,26690,26690,26690,VT,South Burlington city,65840
26691,26691,26691,26691,26691,VT,South Royalton CDP,30449
26692,26692,26692,26692,26692,VT,South Shaftsbury CDP,37406
26693,26693,26693,26693,26693,VT,Springfield CDP,30748
26694,26694,26694,26694,26694,VT,Stowe CDP,35963
26695,26695,26695,26695,26695,VT,Swanton village,41349
26696,26696,26696,26696,26696,VT,Troy CDP,37614
26697,26697,26697,26697,26697,VT,Vergennes city,49009
26698,26698,26698,26698,26698,VT,Waitsfield CDP,40724
26699,26699,26699,26699,26699,VT,Wallingford CDP,51563
26700,26700,26700,26700,26700,VT,Waterbury village,56359
26701,26701,26701,26701,26701,VT,Websterville CDP,75000
26702,26702,26702,26702,26702,VT,Wells CDP,41528
26703,26703,26703,26703,26703,VT,Wells River village,31500
26704,26704,26704,26704,26704,VT,West Brattleboro CDP,33504
26705,26705,26705,26705,26705,VT,West Burke village,34545
26706,26706,26706,26706,26706,VT,Westminster village,51607
26707,26707,26707,26707,26707,VT,West Rutland CDP,48224
26708,26708,26708,26708,26708,VT,White River Junction CDP,38350
26709,26709,26709,26709,26709,VT,Wilder CDP,59179
26710,26710,26710,26710,26710,VT,Williamstown CDP,57569
26711,26711,26711,26711,26711,VT,Wilmington CDP,41394
26712,26712,26712,26712,26712,VT,Windsor CDP,35766
26713,26713,26713,26713,26713,VT,Winooski city,45974
26714,26714,26714,26714,26714,VT,Woodstock village,61339
26715,26715,26715,26715,26715,VT,Worcester CDP,51667
26716,26716,26716,26716,26716,VA,Abingdon town,39405
26717,26717,26717,26717,26717,VA,Accomac town,39659
26718,26718,26718,26718,26718,VA,Adwolf CDP,50391
26719,26719,26719,26719,26719,VA,Alberta town,33056
26720,26720,26720,26720,26720,VA,Alexandria city,89134
26721,26721,26721,26721,26721,VA,Allisonia CDP,58333
26722,26722,26722,26722,26722,VA,Altavista town,31776
26723,26723,26723,26723,26723,VA,Amelia Court House CDP,(X)
26724,26724,26724,26724,26724,VA,Amherst town,49960
26725,26725,26725,26725,26725,VA,Annandale CDP,79774
26726,26726,26726,26726,26726,VA,Appalachia town,32932
26727,26727,26727,26727,26727,VA,Apple Mountain Lake CDP,78370
26728,26728,26728,26728,26728,VA,Appomattox town,26166
26729,26729,26729,26729,26729,VA,Aquia Harbour CDP,120200
26730,26730,26730,26730,26730,VA,Arcola CDP,140724
26731,26731,26731,26731,26731,VA,Arlington CDP,105763
26732,26732,26732,26732,26732,VA,Arrington CDP,45656
26733,26733,26733,26733,26733,VA,Ashburn CDP,119090
26734,26734,26734,26734,26734,VA,Ashland town,40902
26735,26735,26735,26735,26735,VA,Atkins CDP,26016
26736,26736,26736,26736,26736,VA,Atlantic CDP,80044
26737,26737,26737,26737,26737,VA,Augusta Springs CDP,32788
26738,26738,26738,26738,26738,VA,Bailey's Crossroads CDP,66352
26739,26739,26739,26739,26739,VA,Baskerville CDP,-
26740,26740,26740,26740,26740,VA,Bassett CDP,26210
26741,26741,26741,26741,26741,VA,Basye CDP,38684
26742,26742,26742,26742,26742,VA,Bayside CDP,13841
26743,26743,26743,26743,26743,VA,Bealeton CDP,89911
26744,26744,26744,26744,26744,VA,Bedford town,35049
26745,26745,26745,26745,26745,VA,Belle Haven town,52778
26746,26746,26746,26746,26746,VA,Belle Haven CDP,107578
26747,26747,26747,26747,26747,VA,Bellwood CDP,38138
26748,26748,26748,26748,26748,VA,Belmont CDP,192396
26749,26749,26749,26749,26749,VA,Belmont Estates CDP,103036
26750,26750,26750,26750,26750,VA,Belspring CDP,(X)
26751,26751,26751,26751,26751,VA,Belview CDP,39336
26752,26752,26752,26752,26752,VA,Benns Church CDP,50170
26753,26753,26753,26753,26753,VA,Bensley CDP,35212
26754,26754,26754,26754,26754,VA,Berryville town,56591
26755,26755,26755,26755,26755,VA,Bethel Manor CDP,50452
26756,26756,26756,26756,26756,VA,Big Island CDP,58750
26757,26757,26757,26757,26757,VA,Big Stone Gap town,37036
26758,26758,26758,26758,26758,VA,Blacksburg town,31936
26759,26759,26759,26759,26759,VA,Blackstone town,35591
26760,26760,26760,26760,26760,VA,Blairs CDP,54464
26761,26761,26761,26761,26761,VA,Bland CDP,32083
26762,26762,26762,26762,26762,VA,Bloxom town,41250
26763,26763,26763,26763,26763,VA,Bluefield town,42717
26764,26764,26764,26764,26764,VA,Blue Ridge CDP,61071
26765,26765,26765,26765,26765,VA,Blue Ridge Shores CDP,65966
26766,26766,26766,26766,26766,VA,Bobtown CDP,111250
26767,26767,26767,26767,26767,VA,Bon Air CDP,69703
26768,26768,26768,26768,26768,VA,Boones Mill town,52250
26769,26769,26769,26769,26769,VA,Boston CDP,31331
26770,26770,26770,26770,26770,VA,Boswell's Corner CDP,53011
26771,26771,26771,26771,26771,VA,Bowling Green town,53405
26772,26772,26772,26772,26772,VA,Boyce town,72083
26773,26773,26773,26773,26773,VA,Boydton town,46667
26774,26774,26774,26774,26774,VA,Boykins town,50500
26775,26775,26775,26775,26775,VA,Bracey CDP,35278
26776,26776,26776,26776,26776,VA,Brambleton CDP,167378
26777,26777,26777,26777,26777,VA,Branchville town,40833
26778,26778,26778,26778,26778,VA,Brandermill CDP,75435
26779,26779,26779,26779,26779,VA,Bridgewater town,55205
26780,26780,26780,26780,26780,VA,Brightwood CDP,61161
26781,26781,26781,26781,26781,VA,Bristol city,35368
26782,26782,26782,26782,26782,VA,Broadlands CDP,169167
26783,26783,26783,26783,26783,VA,Broadway town,48926
26784,26784,26784,26784,26784,VA,Brodnax town,35625
26785,26785,26785,26785,26785,VA,Brookneal town,29028
26786,26786,26786,26786,26786,VA,Buchanan town,55739
26787,26787,26787,26787,26787,VA,Buckhall CDP,131781
26788,26788,26788,26788,26788,VA,Buckingham Courthouse CDP,78125
26789,26789,26789,26789,26789,VA,Buena Vista city,29097
26790,26790,26790,26790,26790,VA,Bull Run CDP,64048
26791,26791,26791,26791,26791,VA,Bull Run Mountain Estates CDP,92857
26792,26792,26792,26792,26792,VA,Burke CDP,131243
26793,26793,26793,26793,26793,VA,Burke Centre CDP,103021
26794,26794,26794,26794,26794,VA,Burkeville town,35833
26795,26795,26795,26795,26795,VA,Callaghan CDP,38438
26796,26796,26796,26796,26796,VA,Calverton CDP,31540
26797,26797,26797,26797,26797,VA,Camptown CDP,14965
26798,26798,26798,26798,26798,VA,Cana CDP,35648
26799,26799,26799,26799,26799,VA,Cape Charles town,33281
26800,26800,26800,26800,26800,VA,Capron town,53750
26801,26801,26801,26801,26801,VA,Captains Cove CDP,47583
26802,26802,26802,26802,26802,VA,Carrollton CDP,87461
26803,26803,26803,26803,26803,VA,Carrsville CDP,33250
26804,26804,26804,26804,26804,VA,Cascades CDP,141578
26805,26805,26805,26805,26805,VA,Castlewood CDP,26429
26806,26806,26806,26806,26806,VA,Catlett CDP,78198
26807,26807,26807,26807,26807,VA,Cats Bridge CDP,21964
26808,26808,26808,26808,26808,VA,Cave Spring CDP,63487
26809,26809,26809,26809,26809,VA,Cedar Bluff town,29804
26810,26810,26810,26810,26810,VA,Central Garage CDP,53182
26811,26811,26811,26811,26811,VA,Centreville CDP,105278
26812,26812,26812,26812,26812,VA,Chamberlayne CDP,77154
26813,26813,26813,26813,26813,VA,Chantilly CDP,117394
26814,26814,26814,26814,26814,VA,Charles City CDP,42679
26815,26815,26815,26815,26815,VA,Charlotte Court House town,37292
26816,26816,26816,26816,26816,VA,Charlottesville city,49775
26817,26817,26817,26817,26817,VA,Chase City town,27955
26818,26818,26818,26818,26818,VA,Chase Crossing CDP,47125
26819,26819,26819,26819,26819,VA,Chatham town,41731
26820,26820,26820,26820,26820,VA,Chatmoss CDP,67571
26821,26821,26821,26821,26821,VA,Cheriton town,33359
